book_id,title,category,page_count,webp_prefix,source_relative_path,meta_source,author,dynasty,pub_year,publisher,edition_type,pub_place
sbckc_2849,四部丛刊初编 牧齋初學集一七,四部丛刊初编,154,book/sbckc_2849/,,catalog,钱谦益,明清,,,,
sbckc_2850,四部丛刊初编 荀子六,四部丛刊初编,142,book/sbckc_2850/,,catalog,杨倞注,唐,,,,
sbckc_2851,四部丛刊初编 曝书亭集五,四部丛刊初编,135,book/sbckc_2851/,,catalog,朱彝尊,清,,,,
sbckc_2852,四部丛刊初编 吴越春秋一,四部丛刊初编,194,book/sbckc_2852/,,catalog,赵晔,汉,,,,
sbckc_2853,四部丛刊初编 墨子一,四部丛刊初编,155,book/sbckc_2853/,,catalog,孙诒让注,清,,,,
sbckc_2854,四部丛刊初编 晦庵先生朱文公文集四三,四部丛刊初编,122,book/sbckc_2854/,,catalog,朱熹,宋,,,,
sbckc_2855,四部丛刊初编 经进东坡文集事略一,四部丛刊初编,143,book/sbckc_2855/,,catalog,苏轼,宋,,,,
sbckc_2856,四部丛刊初编 诚斋集二一,四部丛刊初编,174,book/sbckc_2856/,,catalog,杨万里,宋,,,,
sbckc_2857,四部丛刊初编 徐孝穆集二 明屠龍合刻評點本,四部丛刊初编,147,book/sbckc_2857/,,catalog,徐陵,南朝陈,,,,
sbckc_2858,四部丛刊初编 堯峯文鈔一,四部丛刊初编,185,book/sbckc_2858/,,catalog,汪琬,清,,,,
sbckc_2859,四部丛刊初编 曝书亭集三,四部丛刊初编,129,book/sbckc_2859/,,catalog,朱彝尊,清,,,,
sbckc_2860,四部丛刊初编 洪北江詩文集四,四部丛刊初编,138,book/sbckc_2860/,,catalog,洪亮吉,清,,,,
sbckc_2861,四部丛刊初编 皇朝文鉴一九,四部丛刊初编,139,book/sbckc_2861/,,catalog,吕祖谦,宋,,,,
sbckc_2862,四部丛刊初编 金華黃先生文集九,四部丛刊初编,141,book/sbckc_2862/,,catalog,黄溍,元,,,,
sbckc_2863,四部丛刊初编 李文饶文集五,四部丛刊初编,109,book/sbckc_2863/,,catalog,李德裕,唐,,,,
sbckc_2864,四部丛刊初编 乐府诗集一四,四部丛刊初编,158,book/sbckc_2864/,,catalog,郭茂倩,宋,,,,
sbckc_2865,四部丛刊初编 三朝名臣言行錄一,四部丛刊初编,144,book/sbckc_2865/,,catalog,朱熹,宋,,,,
sbckc_2866,四部丛刊初编 庾子山集一 明屠龍合刻評點本,四部丛刊初编,181,book/sbckc_2866/,,catalog,庾信,南朝,,,,
sbckc_2867,四部丛刊初编 四部丛刊·广弘明集十,四部丛刊初编,136,book/sbckc_2867/,,catalog,道宣,唐,,,,
sbckc_2868,四部丛刊初编 六韬·吴子·司马法,四部丛刊初编,160,book/sbckc_2868/,,catalog,姜子牙,先秦,,,,
sbckc_2869,四部丛刊初编 曝书亭集八,四部丛刊初编,136,book/sbckc_2869/,,catalog,朱彝尊,清,,,,
sbckc_2870,四部丛刊初编 牧齋初學集一〇,四部丛刊初编,160,book/sbckc_2870/,,catalog,钱谦益,明清,,,,
sbckc_2871,四部丛刊初编 牧齋初學集二七,四部丛刊初编,162,book/sbckc_2871/,,catalog,钱谦益,明清,,,,
sbckc_2872,四部丛刊初编 牧齋初學集二〇,四部丛刊初编,143,book/sbckc_2872/,,catalog,钱谦益,明清,,,,
sbckc_2873,四部丛刊初编 增广注释音辩唐柳先生集八,四部丛刊初编,117,book/sbckc_2873/,,catalog,柳宗元,唐,,,,
sbckc_2874,四部丛刊初编 震川先生集一一,四部丛刊初编,156,book/sbckc_2874/,,catalog,归有光,明,,,,
sbckc_2875,四部丛刊初编 孔子家语三,四部丛刊初编,156,book/sbckc_2875/,,catalog,王肃注,魏,,,,
sbckc_2876,四部丛刊初编 溫國文正司马公文集一五,四部丛刊初编,139,book/sbckc_2876/,,catalog,司马光,宋,,,,
sbckc_2877,四部丛刊初编 苏學士文集二,四部丛刊初编,153,book/sbckc_2877/,,catalog,苏舜钦,宋,,,,
sbckc_2878,四部丛刊初编 浮溪集五,四部丛刊初编,158,book/sbckc_2878/,,catalog,汪藻,宋,,,,
sbckc_2879,四部丛刊初编 牧齋初學集二六,四部丛刊初编,153,book/sbckc_2879/,,catalog,钱谦益,明清,,,,
sbckc_2880,四部丛刊初编 唐丞相曲江张先生文集一 南海潘氏藏明成化九年韶州刊本,四部丛刊初编,135,book/sbckc_2880/,,catalog,张九龄,唐,,,刻本,
sbckc_2881,四部丛刊初编 鲒埼亭集二九,四部丛刊初编,140,book/sbckc_2881/,,catalog,全祖望,清,,,,
sbckc_2882,四部丛刊初编 洪北江詩文集九,四部丛刊初编,149,book/sbckc_2882/,,catalog,洪亮吉,清,,,,
sbckc_2883,四部丛刊初编 临川先生文集八,四部丛刊初编,141,book/sbckc_2883/,,catalog,王安石,宋,,,,
sbckc_2884,四部丛刊初编 歐阳文忠公文集二三,四部丛刊初编,149,book/sbckc_2884/,,catalog,欧阳修,宋,,,,
sbckc_2885,四部丛刊初编 盘洲文集六,四部丛刊初编,170,book/sbckc_2885/,,catalog,洪适,宋,,,,
sbckc_2886,四部丛刊初编 皇明文衡一一,四部丛刊初编,131,book/sbckc_2886/,,catalog,程敏政,明,,,,
sbckc_2887,四部丛刊初编 歐阳文忠公文集二五,四部丛刊初编,161,book/sbckc_2887/,,catalog,欧阳修,宋,,,,
sbckc_2888,四部丛刊初编 意林二,四部丛刊初编,184,book/sbckc_2888/,,catalog,马总,唐,,,,
sbckc_2889,四部丛刊初编 史通二,四部丛刊初编,154,book/sbckc_2889/,,catalog,刘知几,唐,,,,
sbckc_2890,四部丛刊初编 鹤山先生大全文集五,四部丛刊初编,140,book/sbckc_2890/,,catalog,魏了翁,宋,,,,
sbckc_2891,四部丛刊初编 吕氏春秋三,四部丛刊初编,134,book/sbckc_2891/,,catalog,吕不韦,秦,,,,
sbckc_2892,四部丛刊初编 攻媿集一二,四部丛刊初编,141,book/sbckc_2892/,,catalog,楼钥,宋,,,,
sbckc_2893,四部丛刊初编 西山先生真文忠公文集二三,四部丛刊初编,124,book/sbckc_2893/,,catalog,真德秀,宋,,,,
sbckc_2894,四部丛刊初编 歐阳文忠公文集三二,四部丛刊初编,166,book/sbckc_2894/,,catalog,欧阳修,宋,,,,
sbckc_2895,四部丛刊初编 临川先生文集一九,四部丛刊初编,129,book/sbckc_2895/,,catalog,王安石,宋,,,,
sbckc_2896,四部丛刊初编 攻媿集八,四部丛刊初编,133,book/sbckc_2896/,,catalog,楼钥,宋,,,,
sbckc_2897,四部丛刊初编 攻媿集三,四部丛刊初编,149,book/sbckc_2897/,,catalog,楼钥,宋,,,,
sbckc_2898,四部丛刊初编 增广注释音辩唐柳先生集一,四部丛刊初编,130,book/sbckc_2898/,,catalog,柳宗元,唐,,,,
sbckc_2899,四部丛刊初编 道園學古錄七,四部丛刊初编,129,book/sbckc_2899/,,catalog,虞集,元,,,,
sbckc_2900,四部丛刊初编 后村先生大全集一四,四部丛刊初编,134,book/sbckc_2900/,,catalog,刘克庄,宋,,,,
sbckc_2901,四部丛刊初编 遗山先生文集一二,四部丛刊初编,162,book/sbckc_2901/,,catalog,元好问,金,,,,
sbckc_2902,四部丛刊初编 苏學士文集三,四部丛刊初编,155,book/sbckc_2902/,,catalog,苏舜钦,宋,,,,
sbckc_2903,四部丛刊初编 六臣注文选八,四部丛刊初编,105,book/sbckc_2903/,,catalog,萧统,南朝梁,,,,
sbckc_2904,四部丛刊初编 述學一 嘉庆江宁本,四部丛刊初编,116,book/sbckc_2904/,,catalog,汪中,清,,,,
sbckc_2905,四部丛刊初编 云笈七签一七,四部丛刊初编,160,book/sbckc_2905/,,catalog,张君房,宋,,,,
sbckc_2906,四部丛刊初编 大唐西域記三,四部丛刊初编,148,book/sbckc_2906/,,catalog,玄奘辩机,唐,,,,
sbckc_2907,四部丛刊初编 大戴禮記二 無錫孫氏小綠天藏嘉趣堂刊本,四部丛刊初编,145,book/sbckc_2907/,,catalog,戴德,汉,,,刻本,
sbckc_2908,四部丛刊初编 潛研堂文集一六,四部丛刊初编,170,book/sbckc_2908/,,catalog,钱大昕,清,,,,
sbckc_2909,四部丛刊初编 唐丞相曲江張先生文集三  南海潘氏藏明成化九年韶州刊本,四部丛刊初编,145,book/sbckc_2909/,,catalog,张九龄,唐,,,刻本,
sbckc_2910,四部丛刊初编 敬业堂诗集九,四部丛刊初编,144,book/sbckc_2910/,,catalog,查慎行,清,,,,
sbckc_2911,四部丛刊初编 西山先生真文忠公文集八,四部丛刊初编,123,book/sbckc_2911/,,catalog,真德秀,宋,,,,
sbckc_2912,四部丛刊初编 孔叢子二,四部丛刊初编,162,book/sbckc_2912/,,catalog,孔鲋,汉,,,,
sbckc_2913,四部丛刊初编 范文正公集九,四部丛刊初编,121,book/sbckc_2913/,,catalog,范仲淹,宋,,,,
sbckc_2914,四部丛刊初编 西山先生真文忠公文集一三,四部丛刊初编,127,book/sbckc_2914/,,catalog,真德秀,宋,,,,
sbckc_2915,四部丛刊初编 曝書亭集一八,四部丛刊初编,136,book/sbckc_2915/,,catalog,朱彝尊,清,,,,
sbckc_2916,四部丛刊初编 晦庵先生朱文公文集一六,四部丛刊初编,134,book/sbckc_2916/,,catalog,朱熹,宋,,,,
sbckc_2917,四部丛刊初编 唐诗纪事一三,四部丛刊初编,146,book/sbckc_2917/,,catalog,计有功,宋,,,,
sbckc_2918,四部丛刊初编 圭斋文集四,四部丛刊初编,135,book/sbckc_2918/,,catalog,欧阳玄,元,,,,
sbckc_2919,四部丛刊初编 经进东坡文集事略三,四部丛刊初编,130,book/sbckc_2919/,,catalog,苏轼,宋,,,,
sbckc_2920,四部丛刊初编 皇朝文鉴三九,四部丛刊初编,140,book/sbckc_2920/,,catalog,吕祖谦,宋,,,,
sbckc_2921,四部丛刊初编 皇朝文鉴一七,四部丛刊初编,143,book/sbckc_2921/,,catalog,吕祖谦,宋,,,,
sbckc_2922,四部丛刊初编 铁崖先生古乐府一,四部丛刊初编,163,book/sbckc_2922/,,catalog,杨维桢,元,,,,
sbckc_2923,四部丛刊初编 溫國文正司马公文集一三,四部丛刊初编,133,book/sbckc_2923/,,catalog,司马光,宋,,,,
sbckc_2924,四部丛刊初编 临川先生文集一三,四部丛刊初编,129,book/sbckc_2924/,,catalog,王安石,宋,,,,
sbckc_2925,四部丛刊初编 溫國文正司马公文集四,四部丛刊初编,153,book/sbckc_2925/,,catalog,司马光,宋,,,,
sbckc_2926,四部丛刊初编 渭南文集三,四部丛刊初编,154,book/sbckc_2926/,,catalog,陆游,宋,,,,
sbckc_2927,四部丛刊初编 陈伯玉文集三,四部丛刊初编,150,book/sbckc_2927/,,catalog,陈子昂,唐,,,,
sbckc_2928,四部丛刊初编 碧云集,四部丛刊初编,163,book/sbckc_2928/,,catalog,李中,南唐,,,,
sbckc_2929,四部丛刊初编 國語一,四部丛刊初编,142,book/sbckc_2929/,,catalog,韦昭注,三国,,,,
sbckc_2930,四部丛刊初编 丹渊集五,四部丛刊初编,156,book/sbckc_2930/,,catalog,文同,宋,,,,
sbckc_2931,四部丛刊初编 唐诗纪事一六,四部丛刊初编,151,book/sbckc_2931/,,catalog,计有功,宋,,,,
sbckc_2932,四部丛刊初编 西山先生真文忠公文集七,四部丛刊初编,124,book/sbckc_2932/,,catalog,真德秀,宋,,,,
sbckc_2933,四部丛刊初编 楚辭一 明翻宋本,四部丛刊初编,123,book/sbckc_2933/,,catalog,屈原,先秦,,,,
sbckc_2934,四部丛刊初编 東維子文集五,四部丛刊初编,151,book/sbckc_2934/,,catalog,揭傒斯,元,,,,
sbckc_2935,四部丛刊初编 南丰先生元丰类藁一,四部丛刊初编,142,book/sbckc_2935/,,catalog,曾巩,宋,,,,
sbckc_2936,四部丛刊初编 清江貝先生集一,四部丛刊初编,138,book/sbckc_2936/,,catalog,贝琼,元,,,,
sbckc_2937,四部丛刊初编 增修诗话总龟一二,四部丛刊初编,119,book/sbckc_2937/,,catalog,阮阅,宋,,,,
sbckc_2938,四部丛刊初编 盘洲文集八,四部丛刊初编,182,book/sbckc_2938/,,catalog,洪适,宋,,,,
sbckc_2939,四部丛刊初编 西山先生真文忠公文集一五,四部丛刊初编,129,book/sbckc_2939/,,catalog,真德秀,宋,,,,
sbckc_2940,四部丛刊初编 牧庵集六,四部丛刊初编,159,book/sbckc_2940/,,catalog,姚燧,元,,,,
sbckc_2941,四部丛刊初编 攻媿集六,四部丛刊初编,133,book/sbckc_2941/,,catalog,楼钥,宋,,,,
sbckc_2942,四部丛刊初编 王子安集四 江南圖書館藏明張紹和刊本,四部丛刊初编,158,book/sbckc_2942/,,catalog,王勃,唐,,,刻本,
sbckc_2943,四部丛刊初编 淮海集五,四部丛刊初编,137,book/sbckc_2943/,,catalog,秦观,宋,,,,
sbckc_2944,四部丛刊初编 誠意伯劉文成公文集九,四部丛刊初编,165,book/sbckc_2944/,,catalog,刘基,明,,,,
sbckc_2945,四部丛刊初编 晦庵先生朱文公文集六,四部丛刊初编,130,book/sbckc_2945/,,catalog,朱熹,宋,,,,
sbckc_2946,四部丛刊初编 石湖居士诗集三,四部丛刊初编,159,book/sbckc_2946/,,catalog,范成大,宋,,,,
sbckc_2947,四部丛刊初编 大唐西域記四,四部丛刊初编,157,book/sbckc_2947/,,catalog,玄奘辩机,唐,,,,
sbckc_2948,四部丛刊初编 晦庵先生朱文公文集三,四部丛刊初编,149,book/sbckc_2948/,,catalog,朱熹,宋,,,,
sbckc_2949,四部丛刊初编 鲒埼亭集二三,四部丛刊初编,144,book/sbckc_2949/,,catalog,全祖望,清,,,,
sbckc_2950,四部丛刊初编 直讲李先生文集四,四部丛刊初编,122,book/sbckc_2950/,,catalog,李觏,宋,,,,
sbckc_2951,四部丛刊初编 曝書亭集一五,四部丛刊初编,137,book/sbckc_2951/,,catalog,朱彝尊,清,,,,
sbckc_2952,四部丛刊初编 直讲李先生文集五,四部丛刊初编,127,book/sbckc_2952/,,catalog,李觏,宋,,,,
sbckc_2953,四部丛刊初编 溫國文正司马公文集五,四部丛刊初编,143,book/sbckc_2953/,,catalog,司马光,宋,,,,
sbckc_2954,四部丛刊初编 資治通鑑目錄一 北宋刊本,四部丛刊初编,238,book/sbckc_2954/,,catalog,司马光,宋,,,刻本,
sbckc_2955,四部丛刊初编 秋澗先生大全文集九,四部丛刊初编,148,book/sbckc_2955/,,catalog,王恽,元,,,,
sbckc_2956,四部丛刊初编 方望溪先生全集七,四部丛刊初编,138,book/sbckc_2956/,,catalog,方苞,清,,,,
sbckc_2957,四部丛刊初编 分类补注李太白诗七,四部丛刊初编,162,book/sbckc_2957/,,catalog,李白,唐,,,,
sbckc_2958,四部丛刊初编 陳迦陵文集一,四部丛刊初编,189,book/sbckc_2958/,,catalog,陈维崧,清,,,,
sbckc_2959,四部丛刊初编 秋澗先生大全文集一九,四部丛刊初编,136,book/sbckc_2959/,,catalog,王恽,元,,,,
sbckc_2960,四部丛刊初编 高常侍集,四部丛刊初编,182,book/sbckc_2960/,,catalog,高适,唐,,,,
sbckc_2961,四部丛刊初编 皇明文衡一二,四部丛刊初编,138,book/sbckc_2961/,,catalog,程敏政,明,,,,
sbckc_2962,四部丛刊初编 栾城集一六,四部丛刊初编,182,book/sbckc_2962/,,catalog,苏辙,宋,,,,
sbckc_2963,四部丛刊初编 李文饶文集四,四部丛刊初编,112,book/sbckc_2963/,,catalog,李德裕,唐,,,,
sbckc_2964,四部丛刊初编 于湖居士文集二,四部丛刊初编,152,book/sbckc_2964/,,catalog,张孝祥,宋,,,,
sbckc_2965,四部丛刊初编 风俗通义二,四部丛刊初编,154,book/sbckc_2965/,,catalog,应劭,汉,,,,
sbckc_2966,四部丛刊初编 鬼谷子,四部丛刊初编,172,book/sbckc_2966/,,catalog,鬼谷子,先秦,,,,
sbckc_2967,四部丛刊初编 道園學古錄八,四部丛刊初编,136,book/sbckc_2967/,,catalog,虞集,元,,,,
sbckc_2968,四部丛刊初编 增修诗话总龟一,四部丛刊初编,138,book/sbckc_2968/,,catalog,阮阅,宋,,,,
sbckc_2969,四部丛刊初编 薑齋先生詩文集三,四部丛刊初编,169,book/sbckc_2969/,,catalog,王夫之,清,,,,
sbckc_2970,四部丛刊初编 浮溪集六,四部丛刊初编,160,book/sbckc_2970/,,catalog,汪藻,宋,,,,
sbckc_2971,四部丛刊初编 范文正公集十,四部丛刊初编,126,book/sbckc_2971/,,catalog,范仲淹,宋,,,,
sbckc_2972,四部丛刊初编 歐阳文忠公文集三十,四部丛刊初编,164,book/sbckc_2972/,,catalog,欧阳修,宋,,,,
sbckc_2973,四部丛刊初编 圭斋文集三,四部丛刊初编,129,book/sbckc_2973/,,catalog,欧阳玄,元,,,,
sbckc_2974,四部丛刊初编 遗山先生文集八,四部丛刊初编,152,book/sbckc_2974/,,catalog,元好问,金,,,,
sbckc_2975,四部丛刊初编 國朝文类五,四部丛刊初编,137,book/sbckc_2975/,,catalog,苏天爵,元,,,,
sbckc_2976,四部丛刊初编 直讲李先生文集八,四部丛刊初编,148,book/sbckc_2976/,,catalog,李觏,宋,,,,
sbckc_2977,四部丛刊初编 牧齋初學集二三,四部丛刊初编,152,book/sbckc_2977/,,catalog,钱谦益,明清,,,,
sbckc_2978,四部丛刊初编 荆川先生文集四,四部丛刊初编,147,book/sbckc_2978/,,catalog,唐顺之,明,,,,
sbckc_2979,四部丛刊初编 遗山先生文集十,四部丛刊初编,152,book/sbckc_2979/,,catalog,元好问,金,,,,
sbckc_2980,四部丛刊初编 四部丛刊·弘明集三,四部丛刊初编,145,book/sbckc_2980/,,catalog,僧祐,南朝梁,,,,
sbckc_2981,四部丛刊初编 盘洲文集九,四部丛刊初编,184,book/sbckc_2981/,,catalog,洪适,宋,,,,
sbckc_2982,四部丛刊初编 范文正公集一,四部丛刊初编,155,book/sbckc_2982/,,catalog,范仲淹,宋,,,,
sbckc_2983,四部丛刊初编 唐丞相曲江張先生文集二 南海潘氏藏明成化九年韶州刊本,四部丛刊初编,144,book/sbckc_2983/,,catalog,张九龄,唐,,,刻本,
sbckc_2984,四部丛刊初编 歐阳文忠公文集二二,四部丛刊初编,157,book/sbckc_2984/,,catalog,欧阳修,宋,,,,
sbckc_2985,四部丛刊初编 柳侍制文集二,四部丛刊初编,129,book/sbckc_2985/,,catalog,柳贯,元,,,,
sbckc_2986,四部丛刊初编 直讲李先生文集二,四部丛刊初编,130,book/sbckc_2986/,,catalog,李觏,宋,,,,
sbckc_2987,四部丛刊初编 尧峯文钞五,四部丛刊初编,139,book/sbckc_2987/,,catalog,汪琬,清,,,,
sbckc_2988,四部丛刊初编 吕氏春秋五,四部丛刊初编,142,book/sbckc_2988/,,catalog,吕不韦,秦,,,,
sbckc_2989,四部丛刊初编 诚斋集三一,四部丛刊初编,172,book/sbckc_2989/,,catalog,杨万里,宋,,,,
sbckc_2990,四部丛刊初编 丹渊集七,四部丛刊初编,154,book/sbckc_2990/,,catalog,文同,宋,,,,
sbckc_2991,四部丛刊初编 惜抱轩诗文集一,四部丛刊初编,165,book/sbckc_2991/,,catalog,姚鼐,清,,,,
sbckc_2992,四部丛刊初编 柳侍制文集五,四部丛刊初编,129,book/sbckc_2992/,,catalog,柳贯,元,,,,
sbckc_2993,四部丛刊初编 敬业堂诗集一五,四部丛刊初编,154,book/sbckc_2993/,,catalog,查慎行,清,,,,
sbckc_2994,四部丛刊初编 陳迦陵文集三,四部丛刊初编,177,book/sbckc_2994/,,catalog,陈维崧,清,,,,
sbckc_2995,四部丛刊初编 渭南文集九,四部丛刊初编,166,book/sbckc_2995/,,catalog,陆游,宋,,,,
sbckc_2996,四部丛刊初编 遗山先生文集二,四部丛刊初编,157,book/sbckc_2996/,,catalog,元好问,金,,,,
sbckc_2997,四部丛刊初编 潛研堂文集八,四部丛刊初编,155,book/sbckc_2997/,,catalog,钱大昕,清,,,,
sbckc_2998,四部丛刊初编 皇朝文鉴三四,四部丛刊初编,150,book/sbckc_2998/,,catalog,吕祖谦,宋,,,,
sbckc_2999,四部丛刊初编 國朝文类九,四部丛刊初编,133,book/sbckc_2999/,,catalog,苏天爵,元,,,,
sbckc_2c3a6a40,四部丛刊初编 重修政和证类本草四,四部丛刊初编,136,book/sbckc_2c3a6a40/,,catalog,唐慎微,宋,,,,
sbckc_3000,四部丛刊初编 临川先生文集一八,四部丛刊初编,130,book/sbckc_3000/,,catalog,王安石,宋,,,,
sbckc_3001,四部丛刊初编 東維子文集二,四部丛刊初编,169,book/sbckc_3001/,,catalog,揭傒斯,元,,,,
sbckc_3002,四部丛刊初编 溫國文正司马公文集一四,四部丛刊初编,134,book/sbckc_3002/,,catalog,司马光,宋,,,,
sbckc_3003,四部丛刊初编 楚辭三 明翻宋本,四部丛刊初编,132,book/sbckc_3003/,,catalog,屈原,先秦,,,,
sbckc_3004,四部丛刊初编 惜抱轩诗文集二,四部丛刊初编,164,book/sbckc_3004/,,catalog,姚鼐,清,,,,
sbckc_3005,四部丛刊初编 晦庵先生朱文公文集七,四部丛刊初编,137,book/sbckc_3005/,,catalog,朱熹,宋,,,,
sbckc_3006,四部丛刊初编 鲒埼亭集三二,四部丛刊初编,147,book/sbckc_3006/,,catalog,全祖望,清,,,,
sbckc_3007,四部丛刊初编 晦庵先生朱文公文集三六,四部丛刊初编,136,book/sbckc_3007/,,catalog,朱熹,宋,,,,
sbckc_3008,四部丛刊初编 洪北江詩文集一七,四部丛刊初编,165,book/sbckc_3008/,,catalog,洪亮吉,清,,,,
sbckc_3009,四部丛刊初编 晦庵先生朱文公文集一一,四部丛刊初编,135,book/sbckc_3009/,,catalog,朱熹,宋,,,,
sbckc_3010,四部丛刊初编 晦庵先生朱文公文集四十,四部丛刊初编,146,book/sbckc_3010/,,catalog,朱熹,宋,,,,
sbckc_3011,四部丛刊初编 墨子三,四部丛刊初编,162,book/sbckc_3011/,,catalog,孙诒让注,清,,,,
sbckc_3012,四部丛刊初编 晦庵先生朱文公文集一四,四部丛刊初编,141,book/sbckc_3012/,,catalog,朱熹,宋,,,,
